"Arriaga" "Assis_1" "Assis_2" "Caeiro_1" "Caeiro_2" "Campos_1" "Campos_2" "Campos_3" "Campos_4" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Reis_1"
"amou" 0 0.00540160967968455 0.0122639195486878 0 0 0 0 0 0 0 0 0.0139869920973495 0.0271886895051659 0 0 0.0109841827768014 0 0.00642013353877761 0.00549178977428744 0 0 0 0.00983767830791933 0
"amplidão" 0.0295661172296548 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0.0181257930034439 0.00855431993156544 0.0487234457220815 0 0 0 0.0109835795485749 0 0 0 0 0
"amplo" 0 0 0.0204398659144796 0 0 0.00972857281836755 0 0 0 0.0108307159103217 0 0 0.00906289650172195 0 0 0 0 0 0.00549178977428744 0 0.0196482955103645 0.0197472353870458 0.00983767830791933 0.00991178511249876
"arrumar" 0 0 0 0 0 0.00972857281836755 0 0.0883565678382093 0.0699667657862515 0 0 0 0 0 0 0 0 0 0.00549178977428744 0 0 0 0 0
"augusto" 0.0295661172296548 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0.0453144825086098 0 0 0.0036613942589338 0.00546567555749891 0.0128402670775552 0 0.00990491283676704 0 0 0 0
"automóvel" 0 0 0 0 0 0.0778285825469404 0 0.0490869821323385 0 0 0 0 0 0 0 0 0 0 0 0 0.0196482955103645 0 0 0
"azues" 0 0.00540160967968455 0.00408797318289592 0 0 0 0 0 0 0 0 0 0.0181257930034439 0.00855431993156544 0.00974468914441629 0 0.0327940533449934 0 0.0164753693228623 0 0 0 0 0
"bellos" 0.0073915293074137 0.0108032193593691 0.00817594636579184 0 0 0 0 0 0 0 0 0 0.0181257930034439 0 0 0.0146455770357352 0.00546567555749891 0.0128402670775552 0.00549178977428744 0 0 0 0 0
"bois" 0 0 0 0 0.0314119679597927 0 0 0 0 0 0.00960891707504564 0 0 0.00855431993156544 0.0292340674332489 0.0073227885178676 0 0.00642013353877761 0.0164753693228623 0 0 0 0.0196753566158387 0
"cain" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0389787565776652 0.0219683655536028 0.0273283777874945 0 0 0 0 0 0 0
"caridade" 0 0 0 0 0 0.00972857281836755 0 0 0.0524750743396886 0 0 0 0 0.0427715996578272 0 0 0 0.032100667693888 0.00549178977428744 0 0 0 0 0
"castello" 0 0.0108032193593691 0 0 0 0 0 0 0 0 0 0 0.0362515860068878 0 0 0.0073227885178676 0.0163970266724967 0.00642013353877761 0.0164753693228623 0 0 0 0 0
"celestes" 0 0.0216064387187382 0.00817594636579184 0 0 0 0 0 0 0 0 0 0.0181257930034439 0 0 0 0.0382597289024924 0 0 0 0 0 0 0
"certas" 0 0 0.00408797318289592 0 0 0.00972857281836755 0 0.0196347928529354 0 0.0108307159103217 0.0576535024502739 0 0.0181257930034439 0 0 0.0036613942589338 0 0.00642013353877761 0 0 0 0 0 0
"chave" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0.0098173964264677 0 0.00972857281836755 0 0 0 0.0216614318206433 0.00960891707504564 0 0 0 0.0194893782888326 0.0036613942589338 0 0 0.00549178977428744 0.00990491283676704 0 0 0 0.00991178511249876
"cimo" 0 0.0108032193593691 0.00817594636579184 0.0392695857058708 0.047117951939689 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0198098256735341 0 0 0.0196753566158387 0
"cinco" 0 0 0 0.0196347928529354 0 0.00972857281836755 0 0.0098173964264677 0 0.032492147730965 0.0192178341500913 0.0139869920973495 0 0 0.00974468914441629 0 0 0 0.0109835795485749 0 0 0 0.00983767830791933 0
"confusão" 0 0 0.00408797318289592 0 0 0 0.00702049985959 0 0 0.0216614318206433 0.00960891707504564 0 0 0.00855431993156544 0 0 0.0109313511149978 0 0 0.00990491283676704 0 0.0197472353870458 0.029513034923758 0.00991178511249876
"consciente" 0.0147830586148274 0 0 0.0098173964264677 0 0.0194571456367351 0.01404099971918 0 0 0 0 0 0 0 0 0 0 0 0 0.0198098256735341 0 0.0493680884676145 0.00983767830791933 0
"cordas" 0 0.0108032193593691 0.00817594636579184 0 0 0 0.00702049985959 0 0 0.0108307159103217 0 0 0.00906289650172195 0 0 0.0256297598125366 0 0.00642013353877761 0 0 0 0 0 0
"craneo" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0.00974468914441629 0.0329525483304042 0.0163970266724967 0 0 0 0 0 0 0
"crepúsculo" 0 0 0 0 0 0.00972857281836755 0 0.0098173964264677 0.0349833828931258 0.0108307159103217 0.00960891707504564 0.00699349604867473 0 0 0 0 0 0 0 0.00990491283676704 0 0.0296208530805687 0.0196753566158387 0.0198235702249975
"desdem" 0 0 0.00817594636579184 0 0 0 0 0 0 0 0 0 0.00906289650172195 0.00855431993156544 0 0.036613942589338 0 0 0.00549178977428744 0 0 0 0 0
"diante" 0.0073915293074137 0 0.00817594636579184 0.0196347928529354 0 0 0.01404099971918 0.0196347928529354 0.0174916914465629 0.0108307159103217 0 0 0 0.00855431993156544 0 0 0.00546567555749891 0.00642013353877761 0 0 0.00982414775518224 0 0 0
"dito" 0 0 0.00408797318289592 0 0 0 0.00702049985959 0 0 0 0.00960891707504564 0 0 0.00855431993156544 0 0.0109841827768014 0 0 0 0.0396196513470681 0.00982414775518224 0.00987361769352291 0 0.0198235702249975
"ei" 0 0.00540160967968455 0.00817594636579184 0.0098173964264677 0 0.00972857281836755 0.00702049985959 0 0.0174916914465629 0.032492147730965 0 0.00699349604867473 0 0 0 0 0 0.00642013353877761 0.0164753693228623 0 0 0 0 0
"espectro" 0 0.00540160967968455 0 0 0 0 0 0 0 0 0 0 0.00906289650172195 0 0.00974468914441629 0.0402753368482718 0 0 0 0 0.00982414775518224 0 0 0
"espreita" 0 0 0.00817594636579184 0.0098173964264677 0 0 0 0 0 0 0.00960891707504564 0 0.0362515860068878 0 0.0194893782888326 0 0.0109313511149978 0 0.00549178977428744 0.00990491283676704 0 0 0.00983767830791933 0
"essencial" 0 0 0.00408797318289592 0.0098173964264677 0.0157059839798963 0.0194571456367351 0.00702049985959 0 0 0.032492147730965 0.0192178341500913 0 0 0 0 0 0 0 0 0 0 0.0197472353870458 0.0196753566158387 0
"falam" 0 0.00540160967968455 0 0 0.0314119679597927 0.0194571456367351 0.00702049985959 0 0 0.0108307159103217 0.0672624195253195 0 0 0 0 0 0 0 0 0 0.00982414775518224 0 0 0
"fato" 0 0 0 0.0098173964264677 0.0314119679597927 0.0194571456367351 0.00702049985959 0.0196347928529354 0 0 0.0192178341500913 0 0 0 0 0 0 0 0.0109835795485749 0.0297147385103011 0 0 0 0
"feitos" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0 0 0.00972857281836755 0.00702049985959 0 0 0 0 0.00699349604867473 0 0.0171086398631309 0.00974468914441629 0.0073227885178676 0 0 0.0109835795485749 0 0 0 0 0.00991178511249876
"finas" 0.0073915293074137 0.00540160967968455 0.0122639195486878 0 0 0 0 0 0 0 0 0.0139869920973495 0.00906289650172195 0 0.0194893782888326 0.0073227885178676 0.0163970266724967 0 0 0 0 0 0 0
"forca" 0 0 0 0 0 0.00972857281836755 0 0 0 0 0 0 0.0543773790103317 0.0342172797262618 0 0.0109841827768014 0 0 0.00549178977428744 0 0 0 0 0
"fossem" 0 0 0.0122639195486878 0 0.0785299198994817 0 0.00702049985959 0.0098173964264677 0 0 0 0.0139869920973495 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0 0 0 0 0
"frias" 0 0.0108032193593691 0.00408797318289592 0 0 0 0 0 0 0 0 0.00699349604867473 0.00906289650172195 0 0 0.0073227885178676 0.0109313511149978 0.00642013353877761 0.0109835795485749 0.00990491283676704 0 0 0.0196753566158387 0
"fulgor" 0.0295661172296548 0 0.00817594636579184 0 0.0314119679597927 0 0 0 0 0 0 0.0209804881460242 0.0271886895051659 0.00855431993156544 0 0 0 0 0 0 0 0 0 0
"gemidos" 0.0147830586148274 0 0.00817594636579184 0 0 0 0 0 0 0 0 0 0 0 0 0.0256297598125366 0.0218627022299956 0 0 0 0 0 0 0
"giro" 0.0147830586148274 0 0 0 0 0.0291857184551026 0.02808199943836 0.0392695857058708 0 0.0108307159103217 0 0 0 0 0 0 0 0 0 0 0 0 0.00983767830791933 0
"grão" 0.0369576465370685 0 0.00408797318289592 0 0 0 0 0 0 0 0 0.00699349604867473 0 0.00855431993156544 0.00974468914441629 0.0109841827768014 0.0163970266724967 0 0 0 0 0 0 0
"inerte" 0.0073915293074137 0 0.00408797318289592 0 0 0 0.01404099971918 0.0098173964264677 0 0.0108307159103217 0.0192178341500913 0.00699349604867473 0 0.00855431993156544 0.0194893782888326 0 0.00546567555749891 0 0 0 0.00982414775518224 0.00987361769352291 0 0
"inquieta" 0.0147830586148274 0.0216064387187382 0.00817594636579184 0 0 0 0 0 0 0 0 0.00699349604867473 0 0 0 0 0 0 0.00549178977428744 0.00990491283676704 0.0196482955103645 0.00987361769352291 0 0.00991178511249876
"irreal" 0 0 0 0 0 0 0.01404099971918 0.0098173964264677 0 0 0.00960891707504564 0.00699349604867473 0 0 0 0 0 0 0 0.0198098256735341 0.0294724432655467 0.0197472353870458 0.029513034923758 0
"joelhos" 0.0073915293074137 0.00540160967968455 0.0122639195486878 0 0.0314119679597927 0 0 0 0 0 0 0.00699349604867473 0.0181257930034439 0 0.00974468914441629 0.0036613942589338 0 0.0192604006163328 0 0 0 0 0 0
"judas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0940975192472198 0.00974468914441629 0.0073227885178676 0.00546567555749891 0 0 0 0 0 0 0
"livido" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0 0.0194893782888326 0.0292911540714704 0.0109313511149978 0 0.0109835795485749 0 0 0 0 0
"magoas" 0.0147830586148274 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0 0.0073227885178676 0.0273283777874945 0.0192604006163328 0.00549178977428744 0 0 0 0 0
"materia" 0.0147830586148274 0.0108032193593691 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0.0194893782888326 0.018306971294669 0.0109313511149978 0 0 0 0 0 0 0
"matéria" 0 0 0 0 0 0.00972857281836755 0.01404099971918 0 0.0349833828931258 0.0216614318206433 0.0672624195253195 0 0 0 0 0 0 0 0 0 0 0 0 0.00991178511249876
"mudos" 0 0 0.00817594636579184 0 0 0 0 0 0 0.0108307159103217 0.00960891707504564 0.00699349604867473 0.00906289650172195 0 0.0194893782888326 0.0036613942589338 0 0 0.00549178977428744 0.00990491283676704 0.00982414775518224 0 0 0.0297353553374963
"murmura" 0.0073915293074137 0.0162048290390536 0.0327037854631674 0 0 0.00972857281836755 0 0 0 0 0 0.00699349604867473 0 0 0.00974468914441629 0 0 0 0 0 0 0 0 0
"omnipotente" 0.0147830586148274 0 0 0 0 0 0 0 0 0 0 0 0 0.0256629597946963 0.0389787565776652 0.0146455770357352 0.00546567555749891 0 0.00549178977428744 0 0 0 0 0
"on" 0 0.0378112677577918 0 0 0 0.00972857281836755 0.02808199943836 0 0 0 0 0 0 0 0 0 0.00546567555749891 0 0 0 0 0.0197472353870458 0 0
"ouvia" 0 0 0.0122639195486878 0 0 0 0 0 0.0174916914465629 0 0 0 0 0 0 0.0073227885178676 0.0218627022299956 0.0128402670775552 0.00549178977428744 0.00990491283676704 0 0 0.00983767830791933 0
"pais" 0 0.00540160967968455 0.00817594636579184 0 0 0.00972857281836755 0.01404099971918 0 0 0.0216614318206433 0.0576535024502739 0 0 0 0 0 0 0 0 0 0.00982414775518224 0 0 0
"palma" 0.0073915293074137 0.0270080483984227 0 0 0 0 0 0 0 0.032492147730965 0 0 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0 0.00642013353877761 0 0 0.00982414775518224 0.00987361769352291 0 0
"pátria" 0 0 0.00408797318289592 0 0 0.00972857281836755 0.01404099971918 0.0294521892794031 0 0 0.0192178341500913 0 0 0 0 0 0 0 0 0 0 0.00987361769352291 0 0.0495589255624938
"pessoas" 0 0 0 0.0294521892794031 0 0.00972857281836755 0.00702049985959 0.0098173964264677 0.0524750743396886 0.0108307159103217 0.0288267512251369 0 0 0 0 0 0 0 0 0.00990491283676704 0.00982414775518224 0 0 0
"podes" 0 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0 0.0108307159103217 0 0.00699349604867473 0.00906289650172195 0.00855431993156544 0 0.0109841827768014 0.0163970266724967 0.00642013353877761 0 0.00990491283676704 0 0 0 0
"poemas" 0 0 0 0.0196347928529354 0.0314119679597927 0.0291857184551026 0.00702049985959 0.0098173964264677 0 0.032492147730965 0.00960891707504564 0 0 0 0 0 0 0 0 0 0 0.00987361769352291 0.00983767830791933 0
"ponta" 0 0.00540160967968455 0.0122639195486878 0 0 0 0 0 0 0.0216614318206433 0 0 0 0.0256629597946963 0.00974468914441629 0.0109841827768014 0 0 0 0 0.00982414775518224 0.00987361769352291 0 0
"procurar" 0 0.0162048290390536 0 0 0 0 0 0 0 0.0108307159103217 0 0.00699349604867473 0 0.00855431993156544 0.0194893782888326 0.0036613942589338 0.00546567555749891 0.00642013353877761 0 0 0 0.0296208530805687 0.00983767830791933 0
"puras" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0 0 0 0 0 0 0 0.00960891707504564 0.0139869920973495 0.0181257930034439 0.00855431993156544 0 0.0109841827768014 0.0109313511149978 0 0 0 0 0 0 0
"relógio" 0 0 0 0.0294521892794031 0 0 0 0.0098173964264677 0.0174916914465629 0.0216614318206433 0.00960891707504564 0 0 0 0 0 0 0 0 0 0.0196482955103645 0.00987361769352291 0.0393507132316773 0
"resplendente" 0.0591322344593096 0.0108032193593691 0.00408797318289592 0 0 0 0 0 0 0 0.00960891707504564 0 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0 0 0 0 0
"reu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.054920913884007 0 0 0 0 0 0 0 0
"rey" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0834617360041089 0.0109835795485749 0 0 0 0 0
"rocha" 0.0295661172296548 0 0.00408797318289592 0 0 0 0 0 0 0 0.00960891707504564 0.00699349604867473 0.00906289650172195 0.0342172797262618 0 0.0036613942589338 0 0.00642013353877761 0.00549178977428744 0 0 0 0 0
"rodas" 0 0 0 0 0.0314119679597927 0.0291857184551026 0.02106149957877 0.0294521892794031 0 0.0108307159103217 0 0 0 0 0 0.0036613942589338 0 0 0 0 0.00982414775518224 0 0 0.00991178511249876
"sabemos" 0 0 0 0.0196347928529354 0.0157059839798963 0 0 0 0.0349833828931258 0.0216614318206433 0.0192178341500913 0 0 0 0.00974468914441629 0 0 0.00642013353877761 0.00549178977428744 0 0.0196482955103645 0 0.00983767830791933 0
"sacode" 0 0.00540160967968455 0.00408797318289592 0.0098173964264677 0 0 0.00702049985959 0 0.0174916914465629 0 0 0 0.00906289650172195 0.00855431993156544 0 0.0146455770357352 0 0 0 0.00990491283676704 0.0294724432655467 0 0 0
"satan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.036613942589338 0.0273283777874945 0 0 0 0 0 0 0
"saude" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0 0.0036613942589338 0.0382597289024924 0.0256805341551104 0.0109835795485749 0 0 0 0 0
"seguir" 0 0 0 0.0098173964264677 0 0.0194571456367351 0.00702049985959 0 0 0.0216614318206433 0.00960891707504564 0.00699349604867473 0.00906289650172195 0 0 0 0 0 0.00549178977428744 0.00990491283676704 0 0.0296208530805687 0.00983767830791933 0
"seis" 0 0 0.0122639195486878 0 0 0 0 0 0 0 0 0 0 0.0256629597946963 0.0779575131553304 0 0 0 0.00549178977428744 0 0 0 0 0
"sentar" 0 0 0.00817594636579184 0.0392695857058708 0.0157059839798963 0 0 0.0098173964264677 0.0174916914465629 0 0 0 0.00906289650172195 0 0 0.0036613942589338 0.00546567555749891 0 0 0 0 0.00987361769352291 0 0.0198235702249975
"sentes" 0 0.0162048290390536 0 0.0196347928529354 0 0 0.02106149957877 0 0 0.0108307159103217 0.00960891707504564 0.0139869920973495 0 0 0 0 0.00546567555749891 0 0 0.0198098256735341 0 0 0 0
"sentiu" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0.0174916914465629 0 0 0 0.0181257930034439 0.00855431993156544 0 0.0219683655536028 0 0 0 0 0 0 0.00983767830791933 0
"serás" 0.0073915293074137 0.00540160967968455 0.0122639195486878 0 0 0 0 0 0.0174916914465629 0 0 0 0 0 0 0 0.00546567555749891 0.0128402670775552 0.00549178977428744 0.0198098256735341 0.00982414775518224 0 0 0.0198235702249975
"serpente" 0 0 0.0163518927315837 0 0 0 0.00702049985959 0 0 0 0 0.00699349604867473 0 0.0171086398631309 0.00974468914441629 0.018306971294669 0.00546567555749891 0 0 0 0 0 0 0
"silenciosas" 0 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0 0 0 0.0279739841946989 0 0 0.0194893782888326 0.0109841827768014 0.0109313511149978 0 0 0 0 0 0.00983767830791933 0
"suspiros" 0 0.0216064387187382 0.0286158122802714 0 0 0 0 0 0 0.0108307159103217 0 0 0 0 0 0 0.00546567555749891 0.00642013353877761 0 0 0 0 0.00983767830791933 0
"temporal" 0 0.0108032193593691 0.00817594636579184 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0.00974468914441629 0.0109841827768014 0.00546567555749891 0.0128402670775552 0.0109835795485749 0 0 0 0.00983767830791933 0
"tendes" 0 0.00540160967968455 0 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0 0.0109841827768014 0 0.0449409347714432 0.0109835795485749 0 0 0 0 0.00991178511249876
"terno" 0.0295661172296548 0 0.00817594636579184 0 0 0 0 0 0.0174916914465629 0 0.00960891707504564 0.00699349604867473 0.00906289650172195 0 0 0 0.0273283777874945 0 0 0 0 0 0 0
"testa" 0 0.00540160967968455 0 0.0098173964264677 0 0 0 0.0098173964264677 0.0174916914465629 0 0.00960891707504564 0 0.00906289650172195 0 0.0194893782888326 0.018306971294669 0 0 0.00549178977428744 0 0.00982414775518224 0 0 0
"traidor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0513259195893926 0 0.0219683655536028 0 0.00642013353877761 0.00549178977428744 0 0 0 0 0.00991178511249876
"tropel" 0.0073915293074137 0 0.00817594636579184 0 0 0 0.00702049985959 0 0 0 0 0 0.0181257930034439 0.0342172797262618 0.0194893782888326 0.0073227885178676 0.00546567555749891 0 0 0 0 0 0 0
"trovoada" 0 0 0 0.0392695857058708 0.125647871839171 0 0 0 0 0 0 0 0 0 0 0 0 0.00642013353877761 0.0109835795485749 0 0 0 0 0
"vácuo" 0 0 0 0 0 0 0.02106149957877 0.0098173964264677 0 0 0.00960891707504564 0 0 0 0 0 0 0 0 0.0396196513470681 0.0196482955103645 0.0197472353870458 0.0196753566158387 0
"valla" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0.0584681348664978 0.0146455770357352 0.0109313511149978 0.00642013353877761 0.00549178977428744 0 0 0 0 0
"valor" 0.0147830586148274 0.00540160967968455 0.0122639195486878 0.0196347928529354 0 0 0 0.0098173964264677 0 0 0 0 0.00906289650172195 0 0.0194893782888326 0.0073227885178676 0.00546567555749891 0 0 0 0 0 0 0
"várias" 0 0 0 0 0 0.0583714369102053 0.02106149957877 0.0098173964264677 0.0349833828931258 0 0 0 0 0 0 0 0 0 0 0 0 0.00987361769352291 0.00983767830791933 0.00991178511249876
"velocidade" 0 0 0 0 0 0.00972857281836755 0.02808199943836 0.0785391714117416 0 0 0.00960891707504564 0 0 0 0 0 0 0.00642013353877761 0 0 0 0 0 0
"vermelha" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0.00960891707504564 0.0139869920973495 0 0.00855431993156544 0 0.0036613942589338 0.0163970266724967 0.0192604006163328 0.0164753693228623 0 0 0 0 0
"vermelhos" 0 0.00540160967968455 0 0 0 0 0 0 0 0.0216614318206433 0 0 0 0.0256629597946963 0.00974468914441629 0.0036613942589338 0.0109313511149978 0.0128402670775552 0.0164753693228623 0 0 0 0 0
"vestida" 0.0073915293074137 0 0 0.0098173964264677 0.0157059839798963 0 0 0.0098173964264677 0 0 0 0 0.00906289650172195 0 0 0.0073227885178676 0.0109313511149978 0.00642013353877761 0.0109835795485749 0.00990491283676704 0.0196482955103645 0 0 0
"vestidos" 0 0 0.00408797318289592 0 0 0.0194571456367351 0 0 0 0 0 0 0 0.00855431993156544 0 0.0146455770357352 0.0109313511149978 0.00642013353877761 0.0219671590971498 0 0 0 0 0
"vieram" 0.0147830586148274 0 0.00408797318289592 0 0 0 0 0 0 0 0.0384356683001826 0 0.00906289650172195 0.00855431993156544 0 0 0.00546567555749891 0.0192604006163328 0.00549178977428744 0 0.00982414775518224 0 0 0
"vinham" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0.00906289650172195 0.00855431993156544 0 0.0109841827768014 0.00546567555749891 0.0128402670775552 0.0164753693228623 0.00990491283676704 0 0.0197472353870458 0 0
"viste" 0 0.0162048290390536 0.00408797318289592 0 0 0 0 0 0.0174916914465629 0 0 0.00699349604867473 0 0.00855431993156544 0 0.0109841827768014 0.0163970266724967 0.00642013353877761 0.00549178977428744 0 0 0 0 0
"voltaire" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0 0.0855431993156544 0 0.0146455770357352 0 0 0 0 0 0 0 0
"abraço" 0.0073915293074137 0.0270080483984227 0.00408797318289592 0 0 0 0 0.0196347928529354 0 0 0.0192178341500913 0.00699349604867473 0 0 0 0 0 0.00642013353877761 0.00549178977428744 0 0 0 0 0
"acabou" 0 0 0.0122639195486878 0 0 0 0 0 0 0.0108307159103217 0 0 0 0.00855431993156544 0 0.0036613942589338 0 0 0 0.0396196513470681 0.0196482955103645 0 0.0196753566158387 0
"acha" 0 0 0.0122639195486878 0.0098173964264677 0 0.0194571456367351 0 0.0098173964264677 0 0 0 0 0 0 0 0.0073227885178676 0.0109313511149978 0.00642013353877761 0 0 0 0.00987361769352291 0 0.00991178511249876
"agrado" 0 0 0 0.0196347928529354 0.0157059839798963 0 0.00702049985959 0 0.0349833828931258 0 0 0 0 0 0 0 0 0 0 0.00990491283676704 0 0.0296208530805687 0.0393507132316773 0
"amarelo" 0 0 0 0.0098173964264677 0 0 0.01404099971918 0.0098173964264677 0 0 0.0192178341500913 0 0 0 0 0 0 0 0 0 0.0589448865310934 0 0 0.0198235702249975
"amarga" 0 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0 0 0.00960891707504564 0.00699349604867473 0.0362515860068878 0 0 0.0146455770357352 0 0 0 0 0.00982414775518224 0 0 0
"ancia" 0.0073915293074137 0 0 0 0 0 0 0 0 0 0 0 0.0362515860068878 0.0171086398631309 0 0.0073227885178676 0 0.00642013353877761 0.0219671590971498 0 0 0 0 0
"animaes" 0.0369576465370685 0 0.00817594636579184 0 0 0 0 0 0 0 0 0 0 0 0 0.0036613942589338 0.0273283777874945 0 0.00549178977428744 0 0 0 0 0
"apolo" 0 0 0 0 0 0 0.00702049985959 0 0 0 0 0.00699349604867473 0 0 0 0 0 0 0 0 0.00982414775518224 0 0 0.109029636237486
"aquece" 0.0147830586148274 0.00540160967968455 0 0 0.0157059839798963 0 0 0 0 0.0108307159103217 0 0.00699349604867473 0.0181257930034439 0.00855431993156544 0.00974468914441629 0 0.0109313511149978 0 0 0 0 0.0197472353870458 0 0
"aquillo" 0.0147830586148274 0 0.0122639195486878 0 0 0 0 0 0 0 0 0 0 0.0342172797262618 0.00974468914441629 0.0036613942589338 0 0 0.0164753693228623 0 0 0 0 0
"arvoredos" 0.0147830586148274 0 0 0 0 0 0.00702049985959 0 0 0 0 0 0 0 0 0.0109841827768014 0.0163970266724967 0 0 0.00990491283676704 0 0 0.0196753566158387 0.0198235702249975
"barbaro" 0.0073915293074137 0 0.0327037854631674 0 0 0 0 0 0 0 0 0 0 0.00855431993156544 0.0292340674332489 0 0.00546567555749891 0 0 0 0 0 0 0
"brincar" 0 0 0 0.0294521892794031 0 0.00972857281836755 0 0 0 0 0 0 0 0 0 0 0 0.0128402670775552 0 0 0.00982414775518224 0.0197472353870458 0.0393507132316773 0.00991178511249876
"cansados" 0 0.00540160967968455 0.00817594636579184 0.0196347928529354 0 0 0 0 0.0349833828931258 0 0 0.0139869920973495 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0 0 0 0 0.0198235702249975
"cantava" 0.0073915293074137 0 0.00408797318289592 0 0 0 0.01404099971918 0.0098173964264677 0 0 0 0 0.0271886895051659 0.00855431993156544 0.0194893782888326 0 0.0109313511149978 0 0.00549178977428744 0 0 0 0 0
"cantigas" 0 0.00540160967968455 0.00408797318289592 0 0 0 0 0 0 0 0 0.00699349604867473 0.00906289650172195 0 0 0.0073227885178676 0.00546567555749891 0.00642013353877761 0.0329507386457246 0 0 0 0 0
"castellos" 0.0073915293074137 0 0 0 0 0 0 0 0 0 0 0 0.0181257930034439 0 0 0.0109841827768014 0.0109313511149978 0.0256805341551104 0.0109835795485749 0 0 0 0 0
"cega" 0.0073915293074137 0 0 0 0 0.00972857281836755 0.00702049985959 0 0 0 0.0192178341500913 0.00699349604867473 0.0181257930034439 0 0 0.0073227885178676 0 0.00642013353877761 0 0 0.0196482955103645 0.00987361769352291 0 0
"cérebro" 0 0 0 0.0196347928529354 0 0.0583714369102053 0.02106149957877 0.0098173964264677 0.0174916914465629 0 0 0 0 0 0 0 0 0 0 0 0 0.00987361769352291 0 0
"chego" 0 0 0 0.0294521892794031 0.0157059839798963 0.00972857281836755 0.01404099971918 0.0196347928529354 0 0 0 0 0 0 0 0 0 0.00642013353877761 0.00549178977428744 0 0.00982414775518224 0 0.00983767830791933 0.00991178511249876
"chimeras" 0.0073915293074137 0.0162048290390536 0 0 0 0 0 0 0 0 0 0 0.0181257930034439 0 0 0.0073227885178676 0.0327940533449934 0 0 0 0 0 0 0
"cigarro" 0 0 0 0 0 0.0291857184551026 0 0.0490869821323385 0.0174916914465629 0 0.0288267512251369 0 0 0.00855431993156544 0 0 0.00546567555749891 0 0 0 0 0 0 0
"comprar" 0 0.00540160967968455 0.00408797318289592 0 0 0.0194571456367351 0.00702049985959 0 0.0174916914465629 0 0 0 0 0.0171086398631309 0.00974468914441629 0 0.00546567555749891 0.0128402670775552 0.00549178977428744 0 0 0 0 0.00991178511249876
"contentes" 0.0073915293074137 0 0 0.0392695857058708 0.0157059839798963 0 0 0 0 0 0 0.00699349604867473 0 0 0 0.0036613942589338 0.0218627022299956 0 0.0109835795485749 0 0 0 0 0
"contudo" 0 0.00540160967968455 0.00408797318289592 0 0 0.00972857281836755 0 0.0589043785588062 0 0.0108307159103217 0 0 0 0 0 0 0 0 0 0 0.0196482955103645 0 0.00983767830791933 0.00991178511249876
"crê" 0.0147830586148274 0 0 0.0098173964264677 0 0.00972857281836755 0 0 0 0.0108307159103217 0 0 0 0 0 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.00549178977428744 0.00990491283676704 0.00982414775518224 0 0.00983767830791933 0.0198235702249975
"creador" 0.0073915293074137 0.00540160967968455 0.0163518927315837 0 0 0 0 0 0 0 0 0 0.0271886895051659 0 0.0487234457220815 0 0 0 0 0 0 0 0 0
"cumpre" 0 0.00540160967968455 0.00817594636579184 0 0 0 0 0.0098173964264677 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0991178511249876
