"Arriaga" "Assis_1" "Assis_2" "Drummond_1" "Drummond_2" "Espanca" "Feijó" "Junqueiro_1" "Junqueiro_2" "Leal_1" "Leal_2" "Nobre_1" "Nobre_2" "Pascoaes" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Pessoa_6" "Reis"
"revela" 0 0.00540160967968455 0 0 0 0 0.0181257930034439 0 0 0 0 0 0 0.00749512816669165 0.00985610092647349 0.01356300013563 0.0137770867366018 0.00989315393747527 0.0197491853461045 0.0295828813726457 0
"rola" 0.0147830586148274 0 0.0163518927315837 0 0.0864802536754108 0 0 0 0 0 0.0109313511149978 0 0.0109835795485749 0 0.00985610092647349 0.00387514289589429 0.00393631049617194 0.00989315393747527 0 0 0
"rumor" 0.0073915293074137 0.00540160967968455 0.0245278390973755 0.0108307159103217 0 0 0.0181257930034439 0.00855431993156544 0 0 0.00546567555749891 0 0.00549178977428744 0.00749512816669165 0 0.00581271434384143 0.00590446574425791 0 0 0.0197219209150971 0.00722047727354778
"sabia" 0 0.0108032193593691 0.00408797318289592 0 0 0.00699349604867473 0.00906289650172195 0 0 0.0036613942589338 0.0109313511149978 0.0128402670775552 0 0 0.0295683027794205 0.00968785723973572 0.00984077624042985 0 0 0.0197219209150971 0
"solidões" 0.0221745879222411 0.00540160967968455 0.0163518927315837 0.0108307159103217 0.00960891707504564 0 0 0.00855431993156544 0 0.018306971294669 0.0109313511149978 0.00642013353877761 0 0 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0 0
"suor" 0 0 0.00408797318289592 0.0108307159103217 0 0 0.0181257930034439 0.0171086398631309 0.00974468914441629 0.0329525483304042 0.00546567555749891 0 0.0329507386457246 0.0149902563333833 0 0 0 0 0 0 0
"terá" 0.0073915293074137 0 0.00817594636579184 0.0108307159103217 0.00960891707504564 0 0 0 0 0.0109841827768014 0.0327940533449934 0.00642013353877761 0.00549178977428744 0 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0.0197491853461045 0 0
"tona" 0 0 0.00408797318289592 0 0 0 0 0 0 0 0 0 0.00549178977428744 0 0.00985610092647349 0.0155005715835771 0.0157452419846878 0.0197863078749505 0.00987459267305224 0.0295828813726457 0
"tortura" 0 0 0 0 0 0.0489544723407231 0.0271886895051659 0 0 0 0.0163970266724967 0 0.0274589488714372 0.0149902563333833 0 0.00387514289589429 0.00393631049617194 0 0 0.00986096045754857 0
"vasta" 0.0073915293074137 0 0.00817594636579184 0 0 0 0 0.00855431993156544 0.0194893782888326 0.0036613942589338 0.00546567555749891 0 0 0 0.00985610092647349 0.00968785723973572 0.00984077624042985 0.0296794618124258 0 0.00986096045754857 0.00722047727354778
"veem" 0 0 0.00817594636579184 0 0 0 0 0 0 0.0073227885178676 0.0273283777874945 0.00642013353877761 0 0 0 0 0 0 0 0 0.0541535795516084
"vens" 0.0147830586148274 0.0108032193593691 0.00408797318289592 0 0 0 0.0181257930034439 0 0 0.0036613942589338 0 0.0128402670775552 0.0164753693228623 0 0 0.00775028579178857 0.00787262099234388 0 0.0197491853461045 0.0197219209150971 0
"violetas" 0.0147830586148274 0 0 0 0 0.0349674802433737 0 0.00855431993156544 0 0.0073227885178676 0.0491910800174902 0 0.0164753693228623 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0
"volve" 0 0.0108032193593691 0.0367917586460633 0 0 0 0 0 0 0 0 0 0 0.00749512816669165 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.0197863078749505 0 0 0.0144409545470956
"abstracta" 0 0 0 0 0 0 0.00906289650172195 0 0 0 0 0 0 0 0.039424403705894 0.0155005715835771 0.0157452419846878 0.0296794618124258 0 0 0
"angústia" 0 0 0 0 0 0.00699349604867473 0 0 0 0 0 0 0 0 0.019712201852947 0.0155005715835771 0.0157452419846878 0.0197863078749505 0.00987459267305224 0.0197219209150971 0
"antigos" 0 0 0.00408797318289592 0 0 0 0 0 0 0.0146455770357352 0.0109313511149978 0.00642013353877761 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0469331022780606
"azuis" 0 0 0.00408797318289592 0 0.00960891707504564 0 0 0 0 0 0 0 0 0 0 0.01356300013563 0.00787262099234388 0.00989315393747527 0 0 0.0361023863677389
"bocca" 0 0 0.00408797318289592 0 0 0 0 0.00855431993156544 0.00974468914441629 0.018306971294669 0 0.0577812018489985 0.0274589488714372 0.0149902563333833 0 0 0 0 0 0 0
"breves" 0 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0 0.0036613942589338 0 0 0 0 0.0295683027794205 0.00581271434384143 0.00590446574425791 0 0 0 0.0397126250045128
"brilhante" 0.0517407051518959 0.00540160967968455 0.0245278390973755 0 0 0 0 0.00855431993156544 0 0.0256297598125366 0.0109313511149978 0 0 0 0 0 0 0 0 0 0
"bronze" 0 0.0108032193593691 0.0122639195486878 0 0 0 0.0181257930034439 0.0427715996578272 0.0292340674332489 0.0219683655536028 0 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0 0 0
"cães" 0 0 0 0 0.00960891707504564 0 0 0.00855431993156544 0 0.018306971294669 0.0109313511149978 0.00642013353877761 0.0109835795485749 0 0.0295683027794205 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0 0
"cama" 0 0 0.0122639195486878 0 0.0192178341500913 0 0 0 0.0487234457220815 0 0 0.0128402670775552 0.0274589488714372 0.00749512816669165 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0
"cantam" 0 0 0 0.0108307159103217 0.00960891707504564 0.0139869920973495 0 0.00855431993156544 0 0.0073227885178676 0.00546567555749891 0.00642013353877761 0.0274589488714372 0.00749512816669165 0 0.00387514289589429 0.00393631049617194 0 0.00987459267305224 0.00986096045754857 0.0108307159103217
"carta" 0 0.0216064387187382 0 0.0433228636412867 0.0288267512251369 0 0 0 0 0.0073227885178676 0.0109313511149978 0.0192604006163328 0.00549178977428744 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.00722047727354778
"comtudo" 0 0 0.0367917586460633 0 0 0 0.0181257930034439 0 0.00974468914441629 0.0146455770357352 0.0273283777874945 0 0.0164753693228623 0 0 0 0 0 0 0 0
"contemplo" 0.0221745879222411 0.00540160967968455 0 0 0 0 0 0 0 0 0 0 0 0.0149902563333833 0.00985610092647349 0.0116254286876829 0.0157452419846878 0 0 0.0295828813726457 0
"contos" 0 0 0 0.0216614318206433 0 0 0 0 0.0194893782888326 0 0 0.0192604006163328 0 0 0 0.00581271434384143 0.00984077624042985 0 0.00987459267305224 0 0.0288819090941911
"creanças" 0.0073915293074137 0 0.00408797318289592 0 0 0 0 0.0342172797262618 0.0487234457220815 0.0109841827768014 0.0273283777874945 0 0 0.0374756408334583 0 0 0 0 0 0 0
"creatura" 0.0147830586148274 0.0216064387187382 0.0204398659144796 0 0 0 0 0.00855431993156544 0.00974468914441629 0.0146455770357352 0 0 0 0.0524658971668416 0 0 0 0 0 0 0
"cresce" 0 0 0.0122639195486878 0.0108307159103217 0.0288267512251369 0 0 0 0 0.0109841827768014 0.00546567555749891 0 0 0.00749512816669165 0.00985610092647349 0.00387514289589429 0.00393631049617194 0 0 0.00986096045754857 0.0216614318206433
"daquela" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.019712201852947 0.0174381430315243 0.0157452419846878 0.0395726157499011 0.00987459267305224 0 0
"desejar" 0 0 0.00408797318289592 0.0108307159103217 0.00960891707504564 0 0 0 0 0 0.00546567555749891 0 0 0 0.0295683027794205 0.01356300013563 0.0137770867366018 0 0.00987459267305224 0.0197219209150971 0
"dessa" 0 0.0108032193593691 0.0122639195486878 0.0108307159103217 0 0.0349674802433737 0 0.00855431993156544 0 0 0 0 0 0 0.00985610092647349 0.00775028579178857 0.00787262099234388 0 0.0197491853461045 0.00986096045754857 0
"doces" 0.0073915293074137 0.0108032193593691 0.0122639195486878 0 0 0.0419609762920484 0 0 0.0194893782888326 0.0073227885178676 0.0273283777874945 0.00642013353877761 0.0109835795485749 0 0 0 0 0 0 0 0
"espadas" 0.0147830586148274 0 0 0 0 0.00699349604867473 0 0 0.0292340674332489 0.0292911540714704 0 0.032100667693888 0.0109835795485749 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0
"estaes" 0.0073915293074137 0 0.00408797318289592 0 0 0 0.00906289650172195 0 0 0.0109841827768014 0.0163970266724967 0.0128402670775552 0.0713932670657367 0 0 0 0 0 0 0 0
"eternidade" 0.0073915293074137 0.00540160967968455 0.0367917586460633 0.0108307159103217 0 0.00699349604867473 0 0.00855431993156544 0.00974468914441629 0.0036613942589338 0 0.00642013353877761 0 0.022485384500075 0 0 0 0 0 0 0.0144409545470956
"fantasma" 0 0.00540160967968455 0 0 0.00960891707504564 0.00699349604867473 0 0 0.0292340674332489 0 0 0 0 0 0.00985610092647349 0.0116254286876829 0.0118089314885158 0 0.0197491853461045 0.0295828813726457 0
"fútil" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01356300013563 0.0137770867366018 0.0395726157499011 0.00987459267305224 0.0197219209150971 0.0108307159103217
"guardo" 0 0 0 0.0216614318206433 0 0.00699349604867473 0.00906289650172195 0.00855431993156544 0 0.0036613942589338 0 0 0 0 0.019712201852947 0.00968785723973572 0.00984077624042985 0 0.0296237780191567 0 0.0108307159103217
"ido" 0 0 0 0 0 0 0 0 0 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.00549178977428744 0 0.019712201852947 0.00968785723973572 0.00984077624042985 0.00989315393747527 0.00987459267305224 0.00986096045754857 0.0180511931838695
"immenso" 0.0295661172296548 0 0.00817594636579184 0 0 0 0.0271886895051659 0.0171086398631309 0.0194893782888326 0.0219683655536028 0 0.0128402670775552 0.0164753693228623 0 0 0 0 0 0 0 0
"julguei" 0 0 0 0 0 0 0 0 0 0 0 0.0192604006163328 0 0 0 0.01356300013563 0.0216497077289457 0.00989315393747527 0 0.0197219209150971 0
"lençol" 0 0 0.00408797318289592 0 0.00960891707504564 0.00699349604867473 0.00906289650172195 0.00855431993156544 0.00974468914441629 0.0292911540714704 0.0163970266724967 0.0128402670775552 0.0219671590971498 0.00749512816669165 0 0 0 0 0 0 0
"levemente" 0 0 0.00408797318289592 0 0 0.00699349604867473 0 0 0 0 0 0 0 0 0.00985610092647349 0.0116254286876829 0.0177133972327737 0 0.00987459267305224 0.00986096045754857 0.0144409545470956
"longes" 0 0 0.00817594636579184 0 0 0.00699349604867473 0 0 0 0 0 0 0.0164753693228623 0.0449707690001499 0.00985610092647349 0.00775028579178857 0.00984077624042985 0 0.00987459267305224 0.00986096045754857 0
"magoa" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0 0 0 0 0 0.00974468914441629 0.0073227885178676 0.0491910800174902 0.0256805341551104 0.0219671590971498 0 0 0 0 0 0 0 0
"marfim" 0 0.00540160967968455 0 0.0108307159103217 0 0.0209804881460242 0.00906289650172195 0 0 0.0036613942589338 0.0109313511149978 0.0128402670775552 0.0219671590971498 0 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0.0216614318206433
"melro" 0 0 0 0 0 0 0 0.00855431993156544 0.224127850321575 0 0 0 0 0 0 0 0 0 0 0 0
"morrem" 0 0.00540160967968455 0.0163518927315837 0 0 0.0349674802433737 0 0.00855431993156544 0 0.018306971294669 0.0273283777874945 0.00642013353877761 0 0 0 0 0 0 0 0 0.00722047727354778
"mudos" 0 0 0.00817594636579184 0.0108307159103217 0.00960891707504564 0.00699349604867473 0.00906289650172195 0 0.0194893782888326 0.0036613942589338 0 0 0.00549178977428744 0.00749512816669165 0 0.00387514289589429 0.00590446574425791 0 0.00987459267305224 0 0.0252716704574172
"mysterio" 0.0221745879222411 0.0162048290390536 0.0204398659144796 0 0 0 0.0634402755120537 0.00855431993156544 0 0.0073227885178676 0.0109313511149978 0 0.00549178977428744 0 0 0 0 0 0 0 0
"obras" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0 0 0 0 0 0 0 0.0109313511149978 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0.00193757144794714 0.00393631049617194 0 0 0 0.0433228636412867
"oração" 0.0147830586148274 0.0324096580781073 0.00817594636579184 0 0 0.0139869920973495 0.00906289650172195 0.00855431993156544 0.00974468914441629 0 0 0.00642013353877761 0.0109835795485749 0.022485384500075 0 0.00193757144794714 0.00196815524808597 0.00989315393747527 0 0 0
"paixões" 0.0443491758444822 0.0108032193593691 0.00817594636579184 0 0 0 0.00906289650172195 0.00855431993156544 0 0.0109841827768014 0.0273283777874945 0.0128402670775552 0 0 0 0 0 0 0 0 0.00722047727354778
"passei" 0.0073915293074137 0 0 0.0216614318206433 0 0.00699349604867473 0 0 0 0 0.00546567555749891 0.00642013353877761 0 0 0 0.01356300013563 0.0118089314885158 0.0296794618124258 0.00987459267305224 0.00986096045754857 0
"qu" 0 0.00540160967968455 0 0 0 0.00699349604867473 0 0 0 0.0036613942589338 0.00546567555749891 0.00642013353877761 0.0219671590971498 0 0.019712201852947 0.00968785723973572 0.00984077624042985 0 0.0296237780191567 0 0
"rindo" 0 0 0.00408797318289592 0.032492147730965 0 0 0 0.00855431993156544 0 0.0036613942589338 0.0163970266724967 0.00642013353877761 0 0.0149902563333833 0.0295683027794205 0.00775028579178857 0.00787262099234388 0.00989315393747527 0 0 0
"ritmos" 0 0 0 0 0.00960891707504564 0 0 0 0 0 0 0 0 0 0.019712201852947 0.0155005715835771 0.0177133972327737 0 0.0394983706922089 0 0
"seguir" 0 0 0 0.0216614318206433 0.00960891707504564 0.00699349604867473 0.00906289650172195 0 0 0 0 0 0.00549178977428744 0 0.019712201852947 0.0116254286876829 0.0118089314885158 0 0.00987459267305224 0.0295828813726457 0
"seguro" 0.0073915293074137 0 0.00408797318289592 0.0108307159103217 0 0.00699349604867473 0 0 0 0.0036613942589338 0 0 0 0 0 0.00581271434384143 0.00393631049617194 0.00989315393747527 0 0 0.0469331022780606
"semelhança" 0 0 0 0 0 0 0 0 0 0 0 0.00642013353877761 0 0 0 0.0116254286876829 0.00984077624042985 0.00989315393747527 0.0197491853461045 0.00986096045754857 0.0288819090941911
"serão" 0.0073915293074137 0 0.00408797318289592 0 0.00960891707504564 0 0 0 0 0 0.0163970266724967 0.0256805341551104 0.0329507386457246 0 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0.00722047727354778
"sublime" 0.0073915293074137 0.00540160967968455 0.00817594636579184 0 0.00960891707504564 0 0.0362515860068878 0.0256629597946963 0.0194893782888326 0.0219683655536028 0.0163970266724967 0.00642013353877761 0 0 0 0 0 0 0 0 0
"teia" 0 0 0 0 0.00960891707504564 0 0.0181257930034439 0 0 0.0073227885178676 0 0 0 0 0.019712201852947 0.01356300013563 0.00984077624042985 0.0197863078749505 0.0197491853461045 0.00986096045754857 0
"umas" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0.0108307159103217 0.00960891707504564 0 0 0.00855431993156544 0.0487234457220815 0.0036613942589338 0.0327940533449934 0.00642013353877761 0.0109835795485749 0 0 0.00193757144794714 0.00196815524808597 0 0 0 0
"vaidade" 0 0.00540160967968455 0.00817594636579184 0 0 0.00699349604867473 0 0 0 0.0036613942589338 0.0109313511149978 0.0192604006163328 0.0604096875171618 0 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0
"vazia" 0 0 0 0 0 0.00699349604867473 0 0 0 0 0 0 0.00549178977428744 0 0.019712201852947 0.01356300013563 0.0137770867366018 0.00989315393747527 0.00987459267305224 0.0197219209150971 0.00722047727354778
"vinham" 0 0 0.00408797318289592 0 0 0 0.00906289650172195 0.00855431993156544 0 0.0109841827768014 0.00546567555749891 0.0128402670775552 0.0164753693228623 0.022485384500075 0 0.00581271434384143 0.00590446574425791 0.0197863078749505 0.00987459267305224 0 0
"abade" 0 0 0 0 0 0 0 0.0171086398631309 0.204638472032742 0 0 0 0 0 0 0 0 0 0 0 0
"abrindo" 0.0073915293074137 0.0486144871171609 0.00408797318289592 0 0 0.00699349604867473 0.0453144825086098 0.00855431993156544 0 0 0.00546567555749891 0 0 0.00749512816669165 0.00985610092647349 0.00193757144794714 0.00196815524808597 0 0 0 0
"amigos" 0 0.00540160967968455 0.00408797318289592 0.0216614318206433 0.0192178341500913 0.00699349604867473 0.00906289650172195 0 0 0.0036613942589338 0.0109313511149978 0.0128402670775552 0.0329507386457246 0.00749512816669165 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0
"andava" 0 0 0.00408797318289592 0 0 0.0139869920973495 0.00906289650172195 0.00855431993156544 0.0584681348664978 0.0036613942589338 0.0273283777874945 0.0256805341551104 0.0109835795485749 0 0 0 0 0 0 0 0
"andorinhas" 0 0.0108032193593691 0.00408797318289592 0 0 0.0279739841946989 0.0181257930034439 0.00855431993156544 0 0.0109841827768014 0.0273283777874945 0.0128402670775552 0.0164753693228623 0 0 0 0 0 0 0 0
"aranha" 0 0 0 0 0.0576535024502739 0 0.0181257930034439 0 0 0 0.0163970266724967 0 0 0 0.0295683027794205 0.00968785723973572 0.00393631049617194 0 0.00987459267305224 0.00986096045754857 0
"armas" 0 0.0162048290390536 0.0449677050118551 0.032492147730965 0 0 0.00906289650172195 0 0 0.0109841827768014 0 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0 0 0
"atraz" 0.0295661172296548 0 0.00408797318289592 0 0 0 0 0.0256629597946963 0.00974468914441629 0.0146455770357352 0.0273283777874945 0.00642013353877761 0.0219671590971498 0 0 0 0 0 0 0 0
"barcos" 0 0 0 0 0.00960891707504564 0 0 0 0 0 0 0 0.00549178977428744 0 0 0.01356300013563 0.0157452419846878 0.0197863078749505 0.0296237780191567 0.00986096045754857 0
"cavallo" 0 0 0.049055678194751 0 0 0 0 0.00855431993156544 0 0.018306971294669 0.00546567555749891 0.0192604006163328 0.00549178977428744 0 0 0 0 0 0 0 0
"cheiro" 0 0 0 0.0108307159103217 0.0672624195253195 0 0 0 0.00974468914441629 0.0073227885178676 0 0 0.0164753693228623 0 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0.00987459267305224 0 0
"dei" 0 0.00540160967968455 0.00817594636579184 0.0108307159103217 0 0.0209804881460242 0 0 0.00974468914441629 0 0 0.0192604006163328 0.0164753693228623 0 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0.0197491853461045 0 0
"deixemos" 0 0 0 0 0 0 0 0.0171086398631309 0 0 0.00546567555749891 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0613740568251561
"desfaz" 0 0.00540160967968455 0.00408797318289592 0 0 0.0139869920973495 0.0271886895051659 0.00855431993156544 0 0 0 0 0 0 0 0.01356300013563 0.0137770867366018 0 0.00987459267305224 0 0
"disperso" 0 0 0 0 0 0 0.0181257930034439 0.00855431993156544 0 0.0036613942589338 0.00546567555749891 0 0 0.00749512816669165 0.00985610092647349 0.0155005715835771 0.0118089314885158 0.00989315393747527 0 0.00986096045754857 0
"dormem" 0 0.00540160967968455 0 0 0.0192178341500913 0.00699349604867473 0 0 0.00974468914441629 0.0146455770357352 0.0218627022299956 0.0256805341551104 0 0 0 0.00387514289589429 0.00393631049617194 0.00989315393747527 0.00987459267305224 0 0
"egual" 0.073915293074137 0 0.00817594636579184 0 0 0 0.0362515860068878 0 0 0 0.0163970266724967 0.0128402670775552 0.00549178977428744 0.00749512816669165 0 0 0 0 0 0 0
"el" 0 0 0.00408797318289592 0 0 0 0.0453144825086098 0.00855431993156544 0 0.0256297598125366 0.0109313511149978 0.032100667693888 0.0109835795485749 0 0 0 0 0 0 0 0
"embala" 0 0 0.00408797318289592 0.0108307159103217 0 0 0 0 0 0 0 0.0256805341551104 0 0 0.00985610092647349 0.0116254286876829 0.0118089314885158 0.00989315393747527 0.0296237780191567 0 0
"espanto" 0 0 0.00817594636579184 0 0.00960891707504564 0 0.0181257930034439 0.0171086398631309 0.0389787565776652 0.0146455770357352 0.00546567555749891 0.00642013353877761 0.0219671590971498 0.0149902563333833 0 0 0 0 0 0 0
"esposo" 0 0.0324096580781073 0.0654075709263347 0 0 0 0.00906289650172195 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esquecida" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0 0 0.00699349604867473 0.0271886895051659 0 0 0 0 0 0 0 0 0.0116254286876829 0.00984077624042985 0.0197863078749505 0 0.0197219209150971 0
"esquina" 0 0 0 0.0108307159103217 0.00960891707504564 0 0 0 0 0.0036613942589338 0 0 0.00549178977428744 0.00749512816669165 0.0295683027794205 0.0116254286876829 0.0118089314885158 0 0.00987459267305224 0.0197219209150971 0
"estende" 0.0073915293074137 0.00540160967968455 0.049055678194751 0.0108307159103217 0.00960891707504564 0.00699349604867473 0 0 0.00974468914441629 0.0073227885178676 0.00546567555749891 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0 0 0
"falo" 0 0 0 0 0 0.0209804881460242 0 0 0 0 0 0 0 0 0.019712201852947 0.0116254286876829 0.0118089314885158 0 0.0296237780191567 0.00986096045754857 0.00722047727354778
"fecha" 0 0.0108032193593691 0.0204398659144796 0.0108307159103217 0.00960891707504564 0.0209804881460242 0.00906289650172195 0 0 0 0.00546567555749891 0.00642013353877761 0.00549178977428744 0.00749512816669165 0 0.00387514289589429 0.00393631049617194 0.0197863078749505 0 0 0
"fel" 0 0 0.00408797318289592 0.0216614318206433 0 0.00699349604867473 0.0181257930034439 0.00855431993156544 0.0194893782888326 0.0329525483304042 0.0109313511149978 0.0128402670775552 0.00549178977428744 0 0 0 0 0 0 0 0
"filhas" 0.0073915293074137 0.0108032193593691 0.00408797318289592 0.0758150113722517 0 0 0 0.0256629597946963 0 0.0036613942589338 0.0163970266724967 0.00642013353877761 0.00549178977428744 0 0 0 0 0 0 0 0.0108307159103217
"grato" 0.0073915293074137 0 0.0122639195486878 0 0 0 0 0 0 0.0073227885178676 0 0 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0505433409148345
"idade" 0 0.00540160967968455 0 0.0108307159103217 0.0384356683001826 0.0139869920973495 0 0.00855431993156544 0 0 0 0.0449409347714432 0.00549178977428744 0 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0
"ilhas" 0 0 0 0 0.00960891707504564 0 0.00906289650172195 0 0 0 0.00546567555749891 0.0128402670775552 0 0.00749512816669165 0.019712201852947 0.01356300013563 0.0118089314885158 0 0.0197491853461045 0 0
"imenso" 0 0 0.00408797318289592 0.0108307159103217 0 0.0209804881460242 0 0 0 0 0 0 0 0 0.0295683027794205 0.0116254286876829 0.0137770867366018 0.0197863078749505 0 0 0
"instantes" 0.0147830586148274 0.00540160967968455 0.0245278390973755 0 0 0 0 0 0.0194893782888326 0.0036613942589338 0.0109313511149978 0 0.00549178977428744 0.0149902563333833 0 0 0 0 0 0 0.0216614318206433
"janellas" 0.0073915293074137 0 0 0 0 0 0 0 0 0.0109841827768014 0.0437254044599913 0.0385208012326656 0.0274589488714372 0 0 0 0 0 0 0 0
"leio" 0.0073915293074137 0 0 0 0 0.00699349604867473 0 0 0 0.0109841827768014 0.00546567555749891 0.0128402670775552 0 0 0.019712201852947 0.00968785723973572 0.0118089314885158 0 0 0.0197219209150971 0
"lembranças" 0 0.0270080483984227 0.00408797318289592 0 0 0.00699349604867473 0 0 0 0.0109841827768014 0 0 0.00549178977428744 0.00749512816669165 0.0295683027794205 0.00775028579178857 0.00787262099234388 0 0 0 0
"li" 0 0.0162048290390536 0 0 0.00960891707504564 0.00699349604867473 0 0 0 0 0.0163970266724967 0 0 0 0.00985610092647349 0.00968785723973572 0.0118089314885158 0 0 0.0295828813726457 0
"louro" 0.0073915293074137 0.00540160967968455 0.00408797318289592 0 0 0 0.0181257930034439 0 0 0.018306971294669 0.0109313511149978 0 0 0 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.00989315393747527 0.00987459267305224 0 0
"madrugada" 0 0 0 0.0108307159103217 0.00960891707504564 0.00699349604867473 0.00906289650172195 0.0256629597946963 0.0389787565776652 0 0.00546567555749891 0 0 0.0149902563333833 0.00985610092647349 0.00581271434384143 0.00590446574425791 0.0197863078749505 0 0 0
"magro" 0 0 0.00408797318289592 0 0 0 0.00906289650172195 0.0171086398631309 0.00974468914441629 0.0292911540714704 0.0382597289024924 0.00642013353877761 0.0109835795485749 0 0 0 0 0 0 0 0
"matar" 0.0147830586148274 0 0.0122639195486878 0.0108307159103217 0.00960891707504564 0.0209804881460242 0 0.00855431993156544 0 0.0109841827768014 0.0109313511149978 0.0192604006163328 0 0.00749512816669165 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0
"navio" 0 0 0 0.0108307159103217 0.0480445853752282 0 0 0.00855431993156544 0 0.018306971294669 0.0109313511149978 0 0 0 0.00985610092647349 0.00581271434384143 0.00590446574425791 0 0 0.0197219209150971 0
"ne" 0 0.0108032193593691 0 0 0 0 0 0 0 0 0 0 0 0 0.00985610092647349 0.0193757144794714 0.0137770867366018 0 0.0296237780191567 0 0
"olhares" 0 0.00540160967968455 0.00408797318289592 0 0 0 0 0 0 0.0036613942589338 0.0109313511149978 0 0 0 0.00985610092647349 0.01356300013563 0.0118089314885158 0.0197863078749505 0.0197491853461045 0 0
"olvido" 0 0.0108032193593691 0.00408797318289592 0 0 0 0 0 0 0.0073227885178676 0 0 0 0 0.00985610092647349 0.00775028579178857 0.00787262099234388 0.00989315393747527 0.00987459267305224 0.00986096045754857 0.0216614318206433
"passas" 0.0073915293074137 0 0 0 0.00960891707504564 0.0209804881460242 0.0271886895051659 0.00855431993156544 0 0.0073227885178676 0.0163970266724967 0.00642013353877761 0.00549178977428744 0.00749512816669165 0.019712201852947 0.00387514289589429 0.00393631049617194 0 0 0 0
"pedro" 0 0 0 0 0.00960891707504564 0.00699349604867473 0 0.0427715996578272 0.0194893782888326 0.0073227885178676 0 0.0192604006163328 0.049426107968587 0 0 0 0 0 0 0 0
"phantasma" 0 0 0 0 0 0 0 0 0 0 0 0.0128402670775552 0.0164753693228623 0.13491230700045 0 0 0 0 0 0 0
"plebeu" 0 0 0 0 0 0 0 0.00855431993156544 0 0.0805506736965436 0 0 0 0 0 0 0 0 0 0 0
"prata" 0.0221745879222411 0 0.00817594636579184 0 0.00960891707504564 0.00699349604867473 0 0.00855431993156544 0 0 0.0163970266724967 0.0128402670775552 0.0164753693228623 0 0 0.00193757144794714 0.00196815524808597 0 0.00987459267305224 0 0.0144409545470956
"procurar" 0 0.0162048290390536 0 0.0108307159103217 0 0.00699349604867473 0 0.00855431993156544 0.0194893782888326 0.0036613942589338 0.00546567555749891 0.00642013353877761 0 0 0.00985610092647349 0.00968785723973572 0.00984077624042985 0.00989315393747527 0 0 0
"quão" 0.0147830586148274 0.00540160967968455 0.0122639195486878 0.0108307159103217 0 0 0 0 0 0 0 0.0128402670775552 0 0 0 0.00193757144794714 0.00196815524808597 0 0 0.00986096045754857 0.0397126250045128
"raiva" 0 0.00540160967968455 0.0122639195486878 0 0.0192178341500913 0.0209804881460242 0 0.00855431993156544 0.0194893782888326 0 0 0 0.0109835795485749 0 0.019712201852947 0.00581271434384143 0.00590446574425791 0 0 0.00986096045754857 0
"recordo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00581271434384143 0.00590446574425791 0.00989315393747527 0.00987459267305224 0.00986096045754857 0.0505433409148345
"regresso" 0 0 0.00408797318289592 0 0.00960891707504564 0 0.00906289650172195 0 0 0 0 0.00642013353877761 0.00549178977428744 0.00749512816669165 0.019712201852947 0.0116254286876829 0.0118089314885158 0.00989315393747527 0 0.0197219209150971 0
